image,query,label,human_or_machine
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/a2aafd12-a3ed-4606-8e39-2d625db8d783250801_135945.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=4RuxBuSMGThv96Q%2BL9s8r2vbXXM%3D,Which option has the smallest slice?,"[""Racial background""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/a6065d92-15d9-4ead-a12e-df256919793c250801_135945.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=Le%2FVwgIIeVH1huMjSusV1zL2I9Y%3D,"The three smallest slices of the graph, add up to what?","[""0.43""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/9dd6e12c-4938-4d09-bbbb-e6c61b0e082b250801_135945.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=wDvo5%2FWhABdMjiJv%2FRkqS5JPjEg%3D,What option is the smallest slice of this graph?,"[""Use Latinx""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/f2cd5cea-1b2b-4685-8482-23b2c9522409250801_135945.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=sgGH2DSggDsGl0zzWCAnU%2Frviu4%3D,The two smallest slices add up to what?,"[""0.23""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/c5e95208-de1b-45ab-80a0-92c466950031250801_135945.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=AT3wcs%2BhU2ml%2BvS2inbYy0W9PCA%3D,Is the color of smallest bar gray?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/40caa729-0000-4ab1-aa6a-f4a3dbdfa967250801_135945.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=ftcZ3c5ZBScA%2FCOZKr%2BdQONsXl4%3D,Is the difference between smallest and largest segment greater than yellow segment?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/d477cf91-2678-4271-bd0d-984ff8a2cf30250801_135946.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=HdX5i7UTRFy9RTVAKijtvMUTcT0%3D,What's the percentage value of Somewhat successful segment?,"[""60""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/a04e22e0-49c5-4f79-be37-b8b4a90497c9250801_135947.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=rg3VUIB36IBV6Og5FwM%2BN0CR%2Bcc%3D,What's the ratio(A:B) of largest segment and second smallest segment?,"[""0.500694444""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/cac0c63b-04af-44d4-a84d-39aec7932718250801_135947.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=Iy%2F%2BdGz3z6dSr%2B%2BpVJKkvpG3AAs%3D,How many friends does 6% show in a Pie graph?,"[""1""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/c6ed2ae7-109e-4f32-a182-73fc3c3331ae250801_135947.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=83%2B%2Bj0FCA3zUH9XYLeXDi8ou8wQ%3D,Is the value of No friends more then more then 5 friends?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/55b2651a-2ef8-45f2-950d-daff1bcb0d33250801_135948.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=PXt%2BSVkmUNew9NM2KLS4Gmm26Ec%3D,What color represent Wiped out cities?,"[""Dark Green""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/67e5be21-f241-4285-89ee-052788f56588250801_135948.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=hZqYmiIV5BuP0UZhIrjhM3KUK7U%3D,What is the Ratio of Bombed one city at a time and Refused to use?,"[""11""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/836e32d0-efc2-4a07-abcd-53a2fec844ce250801_135948.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=bAbLF%2FP4RBJiSXMVKN0%2FrRzB4uE%3D,What' the color of smallest section in the chart?,"[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/139b41b7-e82a-45d5-a5dc-dbfaaeccb688250801_135949.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=4hMskk6Dc%2FW4%2FPG6CMtAYQaspsY%3D,Is the sum total of No Essential and DK is more then Essentials?,"[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/02232766-bf54-46d6-b3a0-5999dc5b3479250801_135949.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=%2BpbS5b%2B9OcSayOItW3m3iGoz6MM%3D,What's the name of biggest pie in the section?,"[""Not mixed race""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/c84d29d2-f926-4721-8922-18143f3b7fa7250801_135950.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=7J3scbj95dGxIgPCvsKPsLiQ8Cs%3D,What is the difference in value of Not mixed race and Mixed race?,"[""30""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/6da4cc1d-d8ce-4975-8955-dc1c48f49745250801_135950.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=5vJ97qKkehcGznJh5WN%2F5QUGK8w%3D,What is the % value of audience in the chart?,"[""24""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/4651af7a-2adf-499f-a915-011c3c1e7ba7250801_135950.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=VbwhnmDVRpjLbuMrtQ9j1bzNw8Y%3D,What is the sum of the percentage of Advertising and Audience?,"[""93""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/23d00981-779b-4319-bf49-ad17a60eb5c5250801_135950.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=NdaSVEvlq9gMNg%2BcdTEuResY9mQ%3D,What is the percentage of Don't know in the chart?,"[""14""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/cfd955bf-d6af-4a46-ab9f-477aefd28878250801_135950.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=27l7d0XCG5zc9LCpQACVeyB566s%3D,What is the difference between the percentage of bad thing and good thing?,"[""52""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/99bf037a-255d-4b98-855f-f20af32e9660250801_135950.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=0oJh%2B6UaCMs1RMBmXmBkrgFfA2c%3D,Is the value of largest segment 31%?,"[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/727a810f-a99f-431d-b317-450343bd2cb0250801_135950.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=K2ALanWRo2UYMien87kKbB8pUWc%3D,Is the ratio of two smallest segment 1:4?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/c996c83b-1d4b-4ad6-9ed0-b8629c21a751250801_135951.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=6vx%2Bg5RityYiJJGoKkGUuy7ovr8%3D,What's the percentage value of pink segment?,"[""26""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/3d0b8089-0d1f-4628-9869-b1c5a994b29f250801_135951.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=npqVwxpQp3OWVNuR503pw%2BB3HLk%3D,"Substract smallest segment from the average of two yellow segments, what's the result?","[""26.5""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/78149b40-1ee1-407a-bcf2-fa2658ad51a0250801_135951.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=TcFAuHag9juG8dAzG9z1GZ94gUs%3D,What's the color of biggest segment?,"[""Green""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/640eca18-fe26-4e3e-86b9-b5a2b7ccb892250801_135951.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=q%2Ft6VNFrXUV8rbC21A0Lwhr7nYA%3D,Is the add up value of all the smallest three segments is greater then the largest segment?,"[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/32a3ef52-8613-4242-b18c-4ba77bfcc727250801_135951.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=DPo4%2FMRnIrIvG1m3x8AfueVH7Cc%3D,What is the color of smallest segment?,"[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/07b13d21-17bc-472e-bb22-cc1a4a190a74250801_135951.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=uSipbcl28EBZXRma3l8HmTlqRTU%3D,Is the largest segment value is greater then the sum of all two smallest segment?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/f62a6de9-d5cf-45b9-abd0-0645ae81cf37250801_135951.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=jnb9yskspXUKR0OosL%2FxkTXxzRY%3D,What's the value of DK segment?,"[""1""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/3ad8b330-72d8-4ebe-a3b4-19d29616253e250801_135951.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=ggLwqOMTlryS6auy%2FzgW6L6ozAs%3D,"What's the ratio of two largest segment (in A:B, A<B)?","[""0.047222222""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/7d54d38d-d485-4a74-acbc-2606e6a9ec77250801_135952.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=ZLSCjAkvKiCow%2BTRPFcUDMQOkFE%3D,What's the percentage value of yellow segment?,"[""53""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/e929ca5f-84d7-48aa-8536-6179d7a315a7250801_135952.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=To%2BnIJvurQSBQw2K3URS0GrUlHs%3D,What's the median of all the segments?,"[""22""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/c7e29cf0-9a98-417d-9f8e-dbf950e95e46250801_135952.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=uf9d2DSWsVJpNT%2F0%2FMfgN%2BL54mw%3D,What's the color of Smallest segment of the graph?,"[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/769f09c4-cb79-4d33-995e-7b814743328b250801_135952.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=mspXiQAB9Yd8Ec2WQc1Hws2A1Y0%3D,What's the Total add up value of Allowed to refuse services and Required to provide services?,"[""96""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/f3cf794f-08ca-4d47-9844-2ab1d9737698250801_135952.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=cCHDjH4GPzcC12NAcJ9fdHiEWv4%3D,What's the value of darkest orange color segment of the graph?,"[""53""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/67b08385-38d9-45e5-b2ae-4cef892305c6250801_135952.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=mxg35xNOAWmwGke2u%2F7iNGcIMvQ%3D,"Is the total add up value of smallest two segment is greater then ""More than Fair Share""?","[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/0f646672-f086-4ba1-88c5-07eee08ecbf9250801_135952.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=Gwwg89Bg9pzVxBT%2F5ahsqZoE%2BHU%3D,What's the most popular option?,"[""No more secure""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/62b7bdfe-8813-4608-8a6d-2105b232c028250801_135953.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=kZmRkF%2F3cI1B0VutaZhTNQNOq70%3D,What's the total percentage of people choosing more secure and don't know?,"[""38""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/9a786783-0548-413d-a045-61aa9f519937250801_135956.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=nMFsYyvve9MHnCMBbZgR53f5Zqc%3D,What's the most popular opinion?,"[""President Obama""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/ef3d7651-2f6d-4c56-a3c3-6a4f6fd1bd4f250801_135957.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=oc3Jud5AY0BkFt3ZxnhwhJDIJ8Y%3D,What is the red pie represented?,"[""Republican congressional leaders""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/a766b6d4-04f4-4b8a-8bcf-0e0b4fb3129e250801_135957.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=sDHVyi7XdMRHVixtd6bO60Dbv4M%3D,What's the value of largest segment in the graph?,"[""70""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/a0b6d464-593e-4277-88c0-30e50556e3bf250801_135957.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=cZHQLL2mKH%2FTe7BTs954tPCRlMc%3D,Is the difference in the value of smallest two segment is half the value of largest segment in the graph?,"[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/bf1916db-8afa-4e3e-8723-5f9d8ddff684250801_135957.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=sTpphuKIgmrCsp925ZwAFX6wPno%3D,What's the color of the biggest segment of the graph?,"[""Dark yellow""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/e27767e0-a1db-4fed-8483-2726ad036ab2250801_135958.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=ctcWuAR9tqbB5cYceyhhF9Goxp8%3D,What's the difference in the value of smallest two segment of the graph?,"[""2""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/ee03d6cd-dd17-40f7-af9b-ed9580e070b8250801_135958.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=Pm4jLcglMeWvqpUVA4Pq%2Fg4abZM%3D,"What's the color of the ""Don't Know"" Segment of the graph?","[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/00fb8a41-7f76-4b9a-9d49-84d972352d4c250801_135958.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=oGCg%2F05%2FyEx53EpuWVI9eqsfQjg%3D,What's the total add up value of the smallest and the largest segment of the graph?,"[""90""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/2af767e5-90ab-449e-beb0-b10745fa5990250801_135959.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=096%2BS%2FaZoz8KTqgKjZzyBq%2BgeqY%3D,What's the value of smallest segment?,"[""2""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/dfdad15f-a576-436c-9960-73b4b01b4717250801_135959.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=TA68cRHQz5aYkZ9%2FTnW%2B0drrWpE%3D,"Is the value of ""Some Confidence"" is half the value of Largest segment of the graph?","[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/55f6da1f-4d88-4274-94ae-9d18e8d3ea72250801_135959.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=Xs80rB5sxloqE31HSi5RrnWgPms%3D,What is the value of the largest segment?,"[""50""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/f0be7b8b-386b-4e37-bfe2-9d4b0dd26278250801_135959.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=fZEiW20Beqy6i9yjzkFFESce5ro%3D,Is the add up value of smallest and 2nd largest segment is equal to largest segment value?,"[""No""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/aafe8b22-5e72-4478-892f-155f1b7942e7250801_135959.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=6md6YOubXy8p%2B10Je6mmWVSMgFA%3D,"In the pie chart, There is a value for 52 %, find that category?","[""As important as last year""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/a14d45ea-e65b-43ff-b8e9-b6c3655c239a250801_135959.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=E4kwdBiRESJZmcWY6Dr2mgX9HVw%3D,"Add the two category More important and As important as last year, and divide it by less important?","[""4""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/eaf4a1cc-da6f-4289-9350-3c5d9bccea2e250801_135959.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=UUz9gqTIfJjjsn83%2BiKQWyFL6qk%3D,What is the total value for Agree and Strongly agree?,"[""91""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/dced3e3f-d050-4859-8846-691cecd4363d250801_140000.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=WmphQeu1GJQRKQun%2BmBoV9VoQjw%3D,How many times Agree is greater than Strongly agree?,"[""1.0222222""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/5be34029-254f-4b25-944b-d7f1996b5a33250801_140000.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=gEGFAMqxGPkd2HVZ9k%2F%2FpJ7fwt4%3D,Is the value of Refused segment 2?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/1d0c5acd-4247-4817-a648-081bde4f11fb250801_140000.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=n7BEfOjGEoT3ejklVrnvbblnj00%3D,Is the difference between two largest segment Even?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/d34dcb52-62de-43e1-a256-983d053924f6250801_140002.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=px4S4Igyv2g8dscF1dADBhF0UG4%3D,Is the color of largest segment yellow?,"[""Yes""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/df4efaff-c5c3-4aeb-9c53-ad7d8a49b667250801_140002.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=vhl%2BCwM3wyX31jIqfjtfjYlhMXY%3D,What's the ratio of largest segment and sum of two smallest segment (A:B)?,"[""0.626388889""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/5b7a0f32-e758-4865-8803-34ad70a1c7fa250801_140002.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=ahmXZqgKatL3COztzjQGK1GCzCA%3D,How many agrees with Obama that it's a Good idea?,"[""0.42""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/6e4e7abb-50fe-4867-8110-4709e16ecfa6250801_140003.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=r091YHOpkLx2WpzuWX6e9Y1BIjg%3D,What the difference in value between Good idea and Bad idea?,"[""7""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/e737ced7-7d59-4855-9614-a1943abe0bc0250801_140003.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=gsswKDkOg6dyJ1YzgmEGp5AxoIQ%3D,What color shows 5% in the Pie graph?,"[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/67b3e2e5-3c74-4032-858c-9a81f7a77eee250801_140003.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=4lLM4M13kS9P29lwZzfECYkfPWo%3D,What is the difference in value between Same and sum of More and Less?,"[""12""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/908bc6fa-a1d1-45cb-8bc5-01c6802a620e250801_140003.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=zICnfIwlerjEh0uu7507h5eegzg%3D,What is the color of DK?,"[""gray""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/c6bc2bc3-b8d9-4704-8dc6-abf6fd76b8cd250801_140003.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=p6rRIgDV7aoEMZOjCV1J2nOxDKQ%3D,What is the difference in value in Decreasing and Dk in the Pie chart?,"[""1""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/d55e4f11-c638-4754-9f7c-7c85fa47c291250801_140003.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=jSDcE2YAn5nCnIPU%2Fcj3HBe67Bw%3D,What does Grey represent in the Pie graph?,"[""No, would not""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/ce960286-5731-4944-a601-31a62192c3bd250801_140004.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=IPLXPbf%2BI3tYGv9ExwLiOlsRVHQ%3D,What percent of value is not shown in the PIE GRAPH?,"[""0.04""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/2fe70c07-5332-4e34-8659-b86b1070ab86250801_140004.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=EzLI2F6dPsNDOAR9hF1Es4XEXEE%3D,What is the value of largest segment?,"[""0.53""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/f6255a6e-94b6-44df-9d28-9503fc5ba4ed250801_140004.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=ERrf%2BPswT8XYeFnEtopxOvKONn4%3D,In how many segment is the Pie chart What divided?,"[""3""]",0
https://dataset-hub.oss-cn-hangzhou.aliyuncs.com/universal_dataset/HuggingFaceM4/ChartQA/master/data/5452cdd7-9fe1-4a03-ba7a-1c14b1cd1e61250801_140004.png?Expires=1780900926&OSSAccessKeyId=LTAI5tAoCEDFQFyV5h8unjt8&Signature=dFd08r5XOjHbJqdliCyv9OE6cFE%3D,What color shows 8 % in the Pie graph?,"[""gray""]",0
